smiles,M1_alpha_ve,M1_beta_ve,M2_ve,R_ve,ABC_ve,GA_ve,H_ve,X_ve,HM1_ve,HM2_ve,F_ve,F1_ve,ReZG3_ve,AG_ve,ISI_ve,T_ve,ID_ve,ZD_ve,mM1_ve,T_ev,M_ev,F_ev,mM_ev,ID_ev,R_ev,RR_ev,mpC
c1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)O)O,1486,484,1426,7.743169280568328,23.0017326618354,41.49024308596624,7.6382006882006905,12.589552293010279,5824,56570,2972,9638,17844,42.52859430104758,118.33580031080032,242,7.852380952380954,17.979702299645716,1.5979327286470142,204,1012,5124,1.8972222222222221,8.833333333333336,19.21025823371006,92.31727749226117,287.0
c1ccc2cnccc2c1,622,228,602,4.426815475279745,12.448276758472447,21.83857029746541,4.396825396825397,6.924803789623114,2448,18826,1244,3570,6684,22.163325564393,56.1111111111111,114,4.457142857142858,9.845495602055028,0.9424489795918369,100,464,2200,1.1255555555555556,4.9333333333333345,10.394205344927391,46.787523305564676,26.0
c1ccc2c(c1)ccc3c2nccc3,1106,364,1066,5.958079205423985,17.55018455611279,31.721705553308446,5.90982905982906,9.664932789271043,4344,42410,2212,7142,13300,32.28320515129826,89.35213675213677,182,6.007142857142858,13.755670327614501,1.196198979591837,152,740,3692,1.521666666666667,6.900000000000002,14.816052888782677,69.52975418669655,50.0
Brc1c(O)c(Br)c(Br)c(Br)c1Br,936,288,840,4.332900397117624,13.345020709845134,22.99818166789402,4.114285714285715,7.001868095151149,3552,34104,1872,6336,10752,25.093073414159537,67.2,144,4.571428571428571,10.267462129303842,1.0340136054421771,120,624,3360,1.0833333333333335,5.0,10.898979485566358,53.39387691339814,230.0
CCN(CC)CCNc2ccc(CO)c3sc1ccccc1c(=O)c23,1908,612,1816,10.613414956551743,30.142669342907272,53.03493287529034,10.374776857129795,16.546719238671592,7448,78096,3816,12774,23496,55.00968722041035,148.54968136438725,306,10.864285714285716,23.76336923073844,2.6056849962207105,256,1260,6400,2.7549999999999994,11.899999999999997,25.201780201703187,116.97967726380669,101.0
CCCCCC1CCCCC1,440,192,432,5.33093275162756,13.215425840174431,21.877081544231185,5.295670995670996,7.580744548044595,1744,9696,880,2100,4056,22.124299066289264,47.52554112554112,96,5.366666666666667,10.769833763957138,1.4205555555555558,92,392,1700,1.3372222222222225,5.366666666666668,10.837982111379,44.880509480136496,-58.0
c1cc2c3c(c1)CCCN3CCC2,1080,348,1038,5.467580730366644,16.341992670363908,29.710795896093458,5.416666666666668,8.964101615137755,4236,43314,2160,7158,13248,30.292419914737142,85.29166666666669,174,5.519047619047621,12.768243403082542,1.0757105064247925,144,708,3564,1.3966666666666667,6.400000000000002,13.816052888782677,65.52975418669654,35.0
Cc1ccc2cccc(c2n1)[N+](=O)[O-],1012,336,966,5.723284213476721,16.654098010241793,29.58754984575688,5.636957486957488,9.137608624264733,3956,37622,2024,6492,11932,30.422898395039752,81.89160284160286,168,5.811904761904763,13.064751488083338,1.2288633786848076,144,708,3564,1.3966666666666665,6.400000000000002,13.816052888782677,65.52975418669655,138.0
C1CC1CCl,175,82,168,2.5487475676864215,6.1886063036244545,9.848466023163564,2.5000000000000004,3.523603362114274,686,3040,350,767,1432,10.158703882809073,19.999999999999996,41,2.5999999999999996,5.048747567686421,0.7449999999999999,38,150,614,0.7744444444444445,2.7333333333333334,5.20382826775842,19.40033918527509,-91.0
CCCCCCCCCCCCN(C)C,426,216,420,7.4429745794965205,17.451587792953074,27.873283665890902,7.4031746031746035,10.152401611880995,1692,6632,852,1710,3332,28.12834163831002,53.574603174603176,108,7.4833333333333325,14.410935048944967,2.0869444444444447,112,452,1840,1.8022222222222224,7.066666666666666,14.049127729379169,55.93623757013732,-20.0
Clc1c2COC(=O)c2c(Cl)c(Cl)c1Cl,1276,376,1178,5.182771982132111,16.230391941965,29.091467285406342,4.991543423896367,8.60810147275166,4908,55242,2552,9122,16084,30.97881297903465,89.42064651035237,188,5.389285714285715,12.496584447230097,1.1276988851096,152,796,4292,1.2988888888888885,6.133333333333334,13.504330448493915,67.23712830896365,208.0
C1CCCc2nnnn2C1,622,228,602,4.426815475279746,12.448276758472447,21.83857029746541,4.396825396825397,6.924803789623113,2448,18826,1244,3570,6684,22.163325564392995,56.1111111111111,114,4.457142857142858,9.845495602055028,0.942448979591837,100,464,2200,1.1255555555555556,4.9333333333333345,10.394205344927391,46.787523305564676,57.5
CC(C)C(=O)OC(=O)C(C)C,492,192,456,4.405363569566241,11.853157850918285,19.50063964059884,4.282828282828282,6.522506374769829,1896,11880,984,2640,4656,20.521637247399664,45.90909090909091,96,4.533333333333333,9.41336951184841,1.128888888888889,92,436,2132,1.0211111111111113,4.466666666666667,9.421847543855286,42.742230881131874,-56.0
OCCOc1ccccc1,408,176,400,4.830932751627559,11.990680968782844,19.87708154423119,4.795670995670996,6.873637766858047,1616,9184,816,1972,3800,20.124299066289264,43.52554112554112,88,4.866666666666667,9.769833763957138,1.2955555555555558,84,360,1572,1.2122222222222225,4.866666666666667,9.837982111379,40.880509480136496,12.0
CCCCCCCCCCCCCCCC(=O)OC(C)C,678,324,664,10.185555425624859,24.589034017863334,39.773469544149194,10.122366522366525,14.18209582318339,2684,12020,1356,2928,5620,40.231029073042414,80.13470418470418,162,10.25,20.146422685562193,2.7486111111111113,164,680,2852,2.4622222222222225,9.866666666666664,19.837982111378995,80.88050948013647,12.0
C1=C(C=C(C=C1Br)Br)Br,468,180,450,3.7400835685036307,10.367403882264048,17.759785364878386,3.6818181818181817,5.739456478492807,1836,12150,936,2502,4680,18.246669619045523,43.97727272727273,90,3.8000000000000007,8.206462909851679,0.8600000000000001,84,396,1884,0.855,3.9000000000000004,8.366563145999496,38.83281572999748,122.0
C=CCNCC=C,140,80,136,3.787693700234704,7.85990576500098,11.878156862896233,3.7428571428571424,4.714925836409837,552,1744,280,508,968,12.123934788966011,19.657142857142855,40,3.8333333333333335,6.723614639131599,1.3194444444444444,44,164,620,0.9444444444444444,3.3333333333333335,6.309401076758503,22.92820323027551,-88.0
c1cnc(nc1)Cl,280,124,274,3.2108249704942384,8.343574419887327,13.911723633103335,3.188888888888889,4.719564740960329,1108,5574,560,1286,2472,14.090513477476907,30.638888888888886,62,3.2333333333333334,6.707845437689333,0.766111111111111,60,260,1140,0.7849999999999999,3.3,6.7888543819998315,28.94427190999916,66.0
O=C(CCl)c1ccccc1,496,192,468,4.465916887148356,11.79367745243773,19.644187170336075,4.374358974358975,6.572566409938979,1928,12980,992,2724,4904,20.371488471142296,46.483760683760686,96,4.561904761904763,9.431949722795277,1.165668934240363,88,400,1876,1.142777777777778,4.7,9.654478692306727,41.77948896570285,55.0
O=C(CCCCCCC)OCC,356,172,344,5.990352585533682,13.769435972208345,21.759269551881886,5.915873015873017,8.011894964685045,1400,6168,712,1538,2896,22.246852262506707,42.173015873015885,86,6.066666666666666,11.431460076820933,1.8355555555555558,88,360,1504,1.4794444444444446,5.633333333333333,11.098255458758336,43.87247514027466,-47.0
Clc1c(ccc(OCC(=O)O)c1Cl)C(=O)C(=C)CC,1226,412,1138,7.704889992713864,21.664526458103985,37.051753532927385,7.485225885225888,11.822362455968074,4728,42226,2452,7790,13772,39.011414990595455,98.58363858363855,206,7.939285714285717,17.069895879606104,1.9242729591836736,180,884,4488,1.9,8.333333333333336,17.709319398017463,82.31967881796743,122.5
O=S(=O)(N)c1ccccc1,580,208,544,4.040302729019994,11.377640967501081,19.725528023184992,3.98998778998779,6.288836368082763,2248,17088,1160,3476,6096,20.280333616840156,50.45372405372405,104,4.091666666666667,8.982507715635109,0.8804861111111111,96,476,2448,0.9408163265306122,4.285714285714286,9.228064901018035,43.65218239712708,151.0
CC(C)Nc1ccc(cc1)Nc2ccccc2,930,360,916,7.448266249863699,20.550301141901205,35.844107374236586,7.4135642135642135,11.506958326346403,3692,25428,1860,4938,9600,36.15751196125998,89.27330447330452,180,7.483333333333336,16.32849146040897,1.6258333333333335,164,756,3524,1.8000000000000003,8.000000000000002,16.944271909999163,76.72135954999575,77.0
CC(C)C(C)C(C)C,342,132,302,3.1781503022320865,8.432160991265537,13.52305015913025,3.0666666666666664,4.615583195159118,1288,7582,684,1914,3060,14.501283796965954,30.866666666666667,66,3.295238095238096,6.7039263379755605,0.8567800453514742,64,304,1504,0.7361111111111112,3.1666666666666665,6.6329931618554525,29.797958971132715,-110.0
c1ccc(c(c1)c2ccc(cc2)C(F)(F)F)C(=O)O,1372,452,1292,7.515166231754392,22.129014862203917,39.37616622933114,7.3963980463980485,12.096053119885916,5328,48940,2744,8878,15848,40.63915702716313,109.5485958485959,226,7.6369047619047645,17.31177156710122,1.572682823129252,196,988,5128,1.8024829931972794,8.38571428571429,18.25526340780088,88.23766467382443,169.0
c1ccc(cc1)COc2ccccc2,708,288,698,6.379744612020499,17.33588485200652,29.900774265566525,6.35959595959596,9.745685458379693,2812,17298,1416,3564,6924,30.09974098411291,71.5050505050505,144,6.400000000000001,13.816052888782677,1.396666666666667,132,588,2652,1.6050000000000002,6.900000000000001,14.366563145999498,62.83281572999746,39.0
CCCC(=C)C,138,72,130,2.934808494301258,6.444329480531981,9.842672721773212,2.887301587301587,3.7800585308900394,536,1898,276,558,996,10.160745634373793,17.4515873015873,36,2.9833333333333334,5.4109350489449675,0.9619444444444445,40,164,688,0.6772222222222222,2.5666666666666664,5.049127729379167,19.936237570137333,-136.0
C#CC1(O)CCCCC1,506,184,474,3.7821916877104034,10.423108031468795,17.61055688241061,3.683782883782884,5.724826923254513,1960,14602,1012,2942,5252,18.41513917867007,44.304462204462205,92,3.8880952380952376,8.246385026078825,0.9602437641723357,84,412,2112,0.9688888888888889,4.066666666666667,8.498617472162346,38.6331760268364,33.0
c1cc(ccc1CCO)O,464,188,452,4.544737254926704,11.755854435132699,19.807730313217586,4.49090909090909,6.647530948974297,1832,11372,928,2362,4520,20.197371820830718,46.263636363636365,94,4.6,9.47767920164647,1.1866666666666668,88,396,1816,1.1222222222222225,4.666666666666667,9.626836493378834,41.82478139013565,91.0
C(Cl)(Cl)(Cl)Br,128,64,128,2.0,4.898979485566357,8.0,2.0,2.8284271247461907,512,2048,256,512,1024,8.0,16.0,32,2.0,4.0,0.5,40,200,1000,0.32,1.5999999999999999,3.5777087639996634,17.88854381999832,-6.0
CCCCCCC(=O)Cl,234,120,228,4.4429745794965205,10.103118564603538,15.873283665890888,4.4031746031746035,5.909760924761707,924,3560,468,942,1796,16.128341638310005,29.574603174603176,60,4.483333333333333,8.410935048944967,1.3369444444444447,64,260,1072,1.0522222222222224,4.066666666666666,8.049127729379169,31.936237570137333,-84.0
c1ccc(cc1)OCCCCBr,472,208,464,5.830932751627559,14.440170711566022,23.877081544231185,5.795670995670997,8.287851329231142,1872,10208,944,2228,4312,24.12429906628926,51.525541125541125,104,5.866666666666667,11.76983376395714,1.5455555555555556,100,424,1828,1.4622222222222223,5.866666666666666,11.837982111379,48.88050948013649,42.0
c1cc(c(c(c1)F)C(=O)O)F,702,236,638,4.442801985862634,12.576991614083786,21.438701537843958,4.324098124098124,6.854243650164309,2680,23110,1404,4594,7668,22.584857054583143,56.12655122655123,118,4.566666666666667,9.88938598804139,1.0531481481481484,104,508,2564,1.0766666666666667,4.800000000000001,10.238344124783012,47.64121036669823,158.0
CC(=O)Nc1ccc(cc1)C=O,590,232,572,5.272230720507304,14.00421824983095,23.730648509771864,5.197402597402597,7.847617626911072,2324,15300,1180,3110,5896,24.27851930926809,56.94199134199134,116,5.3500000000000005,11.20550240727637,1.326944444444445,108,496,2316,1.2822222222222224,5.466666666666667,11.415690875378667,50.769053300134786,156.0
COc1ccc(Br)cc1,428,172,414,3.962049594484955,10.550198794434266,17.765138332350134,3.893939393939395,5.891926400593708,1684,10330,856,2186,4136,18.244785002227463,42.125757575757575,86,4.033333333333335,8.428551472267303,1.0094444444444448,80,364,1688,0.9972222222222222,4.166666666666667,8.626836493378832,37.824781390135655,10.0
Fc1c(F)c(F)c(F)c(O)c1F,936,288,840,4.332900397117624,13.345020709845134,22.99818166789402,4.114285714285715,7.001868095151149,3552,34104,1872,6336,10752,25.093073414159537,67.2,144,4.571428571428571,10.267462129303842,1.0340136054421771,120,624,3360,1.0833333333333335,5.0,10.898979485566358,53.39387691339814,35.0
c1ccc(c(c1)Cl)Br,398,156,376,3.400866309255534,9.330597825890852,15.729904908183629,3.3383838383838382,5.157169095353893,1548,9600,796,2106,3808,16.284195134990124,37.7979797979798,78,3.4666666666666672,7.3930446631622635,0.798888888888889,72,332,1572,0.8405555555555556,3.6333333333333333,7.605350962927559,33.84325139556552,-13.0
c1(c(c(sc1Cl)Cl)Cl)Cl,618,204,566,3.385274954755353,10.108285545509107,17.425444844390068,3.256654456654457,5.396867812055244,2368,20102,1236,3894,6772,18.61888559085352,48.32307692307693,102,3.5238095238095246,7.843174238524773,0.7891156462585036,88,444,2308,0.8266666666666665,3.8,8.238344124783012,39.64121036669823,28.0
Clc1c(OC)cc(Cl)c(Cl)c1Cl,840,272,768,4.67347270672732,13.568994281514087,23.182657894055748,4.480608280608281,7.273870645965578,3216,29044,1680,5440,9460,24.879869094764192,64.2806526806527,136,4.8809523809523805,10.593322986375092,1.203231292517007,116,584,3044,1.1844444444444444,5.200000000000001,11.103968435089905,52.47642742240192,84.0
COC1=CC=CC(=C1)C(=O)O,588,220,560,4.725789630349413,12.776328377264402,21.62327082430724,4.6268842268842265,7.086272701617466,2296,16600,1176,3302,6072,22.38966640772284,53.43830613830614,110,4.828571428571428,10.167437359412503,1.2023356009070298,100,468,2248,1.1777777777777778,5.000000000000001,10.443333074306558,46.723760875702006,106.0
O=CC=Cc1ccccc1,408,176,400,4.830932751627559,11.990680968782844,19.87708154423119,4.795670995670996,6.873637766858047,1616,9184,816,1972,3800,20.124299066289264,43.52554112554112,88,4.866666666666667,9.769833763957138,1.2955555555555558,84,360,1572,1.2122222222222225,4.866666666666667,9.837982111379,40.880509480136496,-7.0
OCc2cc(Oc1ccccc1)ccc2,832,320,816,6.698136273664021,18.349418343614385,31.762547361101443,6.632323232323232,10.251324175381777,3296,23072,1664,4456,8624,32.24567069162065,79.0626262626263,160,6.7666666666666675,14.592043321216433,1.5561111111111114,144,660,3072,1.6922222222222225,7.266666666666668,15.204545257378498,67.71332521013396,10.0
CC=O,16,16,16,2.0,2.8284271247461903,4.0,2.0,2.0,64,64,32,32,64,4.0,4.0,8,2.0,2.82842712474619,1.0,12,36,108,0.4444444444444444,1.3333333333333333,2.309401076758503,6.928203230275509,-124.0
O=C(NP(=O)(OC)SC)C,484,176,438,4.137378237962157,10.806036114183348,17.36542361816391,3.9653679653679643,5.918984184588971,1844,13814,968,2884,4900,18.682990234361494,41.41991341991343,88,4.3238095238095235,8.625555320807544,1.2546712018140593,84,416,2160,1.021111111111111,4.133333333333334,8.547745201541515,38.56941359697374,88.0
Oc1cccc(O)c1O,522,188,482,3.6211821562425532,10.333252463683175,17.551083308263113,3.5204351204351205,5.614567969461855,2008,14434,1044,3034,5292,18.478261136364434,44.92105672105672,94,3.728571428571428,8.10428835137957,0.8462244897959186,84,404,2004,0.8961111111111112,3.9666666666666663,8.421847543855286,38.742230881131874,132.0
CCCCOC,108,64,104,3.287693700234704,6.635160893609391,9.878156862896235,3.2428571428571424,4.007819055223289,424,1232,216,380,712,10.123934788966011,15.657142857142855,32,3.3333333333333335,5.723614639131599,1.1944444444444444,36,132,492,0.8194444444444444,2.8333333333333335,5.309401076758503,18.92820323027551,-115.0
CCCCCCCCCCCCCCC=C,428,224,424,8.287693700234703,18.882609607525282,29.878156862896233,8.242857142857144,11.078886867088764,1704,6352,856,1660,3272,30.12393478896601,55.657142857142865,112,8.333333333333332,15.723614639131599,2.4444444444444446,116,452,1772,2.0694444444444446,7.833333333333332,15.309401076758505,58.9282032302755,4.0
CC(C)SC,102,56,96,2.3618073195657994,5.220947331236296,7.844591357607276,2.3095238095238093,3.035461254151183,396,1216,204,382,688,8.162772227887023,13.523809523809524,28,2.4166666666666665,4.3618073195657985,0.7847222222222222,32,132,560,0.5522222222222222,2.0666666666666664,4.049127729379167,15.936237570137333,-102.0
CC(=O)c1ccc(cc1O)O,658,232,614,4.440210230905931,12.551849385663749,21.558332173908862,4.342513042513041,6.877193908914121,2544,19898,1316,3974,6992,22.458096642059708,55.86938061938062,116,4.541666666666666,9.883438655857223,1.0302083333333336,104,504,2504,1.0561111111111114,4.766666666666668,10.210701925855117,47.686502791131026,144.0
c1cc(ccc1Oc2ccc(cc2)Br)Br,856,328,844,6.360055712335757,18.07075449414276,31.83985690991893,6.32121212121212,10.040649113643859,3400,23284,1712,4532,8848,32.164446412697025,81.31818181818183,164,6.3999999999999995,14.259385963089237,1.324444444444445,148,692,3268,1.5500000000000005,7.000000000000003,14.944271909999165,68.72135954999577,58.0
c1cc(c(cc1C(=O)O)Cl)O,646,232,610,4.392149742614483,12.52088402440944,21.574065153245197,4.2935508935508935,6.847126389879365,2512,18858,1292,3740,6788,22.444822939463553,56.08275058275058,116,4.495238095238096,9.839775987996797,1.0078911564625854,104,504,2504,1.0561111111111112,4.7666666666666675,10.210701925855117,47.68650279113103,169.0
ClS(Cl)=O,54,36,54,1.9999999999999998,3.9999999999999996,6.0,1.9999999999999998,2.4494897427831783,216,486,108,162,324,6.0,9.0,18,1.9999999999999998,3.464101615137755,0.6666666666666667,24,96,384,0.375,1.5,3.0,12.0,-104.0
CC1CCC(=O)CC1,368,152,360,3.432795558988645,9.31804722752556,15.872983346207418,3.4000000000000004,5.208946754575151,1456,8400,736,1804,3480,16.131182235954576,37.5,76,3.4666666666666677,7.415690875378665,0.7822222222222224,72,328,1512,0.8200000000000001,3.6000000000000005,7.577708763999665,33.88854381999832,-41.0
Cc1cc(ccc1)[N+](=O)[O-],528,200,504,4.193499004859991,11.549603637088424,19.71455262002028,4.126884226884227,6.399532632686661,2064,14428,1056,2920,5372,20.292695729821173,48.72163947163947,100,4.261904761904763,9.154576762523867,0.9751133786848076,92,432,2072,1.0005555555555556,4.433333333333334,9.39420534492739,42.787523305564676,15.5
C1=CC(=C(C=C1[N+](=O)[O-])Cl)Cl,646,232,610,4.392149742614483,12.52088402440944,21.574065153245197,4.2935508935508935,6.847126389879365,2512,18858,1292,3740,6788,22.444822939463553,56.08275058275058,116,4.495238095238096,9.839775987996797,1.0078911564625854,104,504,2504,1.0561111111111112,4.7666666666666675,10.210701925855117,47.68650279113103,41.3
c1c(cc(cc1Cl)Cl)CO,528,200,508,4.275410783986165,11.5887017957073,19.68506678730959,4.1878787878787875,6.429956970335859,2072,14564,1056,2884,5424,20.327008208575972,48.78484848484848,100,4.366666666666667,9.219323506740317,1.0872222222222223,92,432,2060,1.0322222222222224,4.466666666666667,9.415690875378665,42.7690533001348,78.0
c1ccc(cc1)CSc2ccccc2,708,288,698,6.379744612020499,17.33588485200652,29.900774265566525,6.35959595959596,9.745685458379693,2812,17298,1416,3564,6924,30.09974098411291,71.5050505050505,144,6.400000000000001,13.816052888782677,1.396666666666667,132,588,2652,1.6050000000000002,6.900000000000001,14.366563145999498,62.83281572999746,41.0
O=Cc1cccc(C=O)c1,492,192,472,4.522100744307626,11.803335451544124,19.64908849663672,4.4161616161616175,6.591983475946445,1928,12944,984,2628,4920,20.366678039628756,46.73131313131313,96,4.633333333333335,9.469054268083832,1.257222222222222,88,400,1864,1.1744444444444446,4.733333333333334,9.675964222758001,41.76101896027298,89.0
CCCCCc1ccc(cc1)O,528,220,518,5.552903340121968,14.189898647812669,23.83834125733527,5.506782106782107,8.070126561659418,2092,12522,1056,2618,5064,24.164967824766936,54.38665223665223,110,5.600000000000001,11.477679201646472,1.4366666666666672,104,460,2072,1.3722222222222225,5.666666666666668,11.626836493378834,49.82478139013564,24.0
C(C(=O)O)Br,102,56,96,2.3618073195657994,5.220947331236296,7.844591357607276,2.3095238095238093,3.035461254151183,396,1216,204,382,688,8.162772227887022,13.523809523809522,28,2.4166666666666665,4.3618073195657985,0.7847222222222222,32,132,560,0.5522222222222222,2.066666666666667,4.049127729379167,15.936237570137333,47.0
c1ccc2c(c1)CC=C2,590,212,570,3.9268154752797453,11.223531887080854,19.838570297465413,3.8968253968253967,6.217697008436565,2320,18314,1180,3442,6428,20.163325564393006,52.1111111111111,106,3.9571428571428577,8.845495602055028,0.8174489795918369,92,432,2072,1.0005555555555556,4.4333333333333345,9.394205344927391,42.787523305564676,-2.0
CCCCCCCCCCCCCCC,396,208,392,7.787693700234704,17.657864736133693,27.878156862896233,7.742857142857144,10.371780085902218,1576,5840,792,1532,3016,28.12393478896601,51.657142857142865,104,7.833333333333332,14.723614639131599,2.3194444444444446,108,420,1644,1.9444444444444446,7.333333333333332,14.309401076758505,54.9282032302755,9.9
CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,894,328,872,6.801706992058034,18.310264631487673,31.661960331063355,6.704662004662005,10.249660854856007,3532,27532,1788,5066,9732,32.34940771046624,80.6994172494173,164,6.902380952380952,14.631848976728495,1.7322052154195016,152,740,3668,1.5850000000000004,6.9666666666666694,14.859023949685227,69.49281417583677,105.0
Cc1cccc(c1Cl)C,522,188,482,3.6211821562425532,10.333252463683175,17.55108330826311,3.5204351204351205,5.614567969461855,2008,14434,1044,3034,5292,18.478261136364434,44.92105672105672,94,3.728571428571428,8.10428835137957,0.8462244897959186,84,404,2004,0.8961111111111112,3.9666666666666663,8.421847543855286,38.742230881131874,-36.0
O=C(C)Oc1ccc(cc1)C(=O)O,686,260,658,5.473559570179537,14.98137095014174,25.691064979832483,5.403463203463203,8.338884505580591,2688,18670,1372,3784,7000,26.315618295017813,63.56623376623375,130,5.545238095238096,11.90388549860504,1.2720578231292523,120,564,2700,1.2855555555555556,5.733333333333334,12.183059726927224,55.73179521556383,194.0
CC(CC)C(C)(C)C,384,140,342,3.0548586059835325,8.270168027673586,13.515680576558005,2.9379953379953383,4.504041594443186,1452,9562,768,2248,3664,14.511971753935457,32.81911421911421,70,3.1785714285714284,6.551343631259307,0.8459467120181406,68,348,1868,0.7080385487528347,3.052380952380953,6.488338248397372,30.64414805726525,-112.0
Ic1ccc(I)cc1,368,152,360,3.432795558988645,9.31804722752556,15.872983346207418,3.4000000000000004,5.208946754575151,1456,8400,736,1804,3480,16.131182235954576,37.5,76,3.4666666666666677,7.415690875378665,0.7822222222222224,72,328,1512,0.8200000000000001,3.6000000000000005,7.577708763999665,33.88854381999832,131.0
Cc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O,814,280,762,5.1804521493518925,14.744110765010726,25.46642071237372,5.061560661560661,8.063717911081469,3152,26342,1628,5030,8944,26.551617195295318,67.45088245088246,140,5.303571428571429,11.59468234407453,1.2025439342403632,124,608,3064,1.2366666666666668,5.6000000000000005,12.027198506782844,56.58548227669739,68.5
Oc1ccccc1C=Nc2ccccc2,832,320,806,6.605582493178306,18.329091446256626,31.74108281665655,6.55112665112665,10.208600700153239,3276,22262,1664,4492,8444,32.267113211505404,78.72416472416474,160,6.661904761904764,14.527296576999984,1.4440022675736968,144,660,3084,1.6605555555555558,7.233333333333334,15.183059726927226,67.7317952155638,51.0
CC(C)C(N)=O,186,84,170,2.465591117977289,6.1910151061678835,9.745966692414834,2.4,3.4608826567798667,712,3050,372,858,1460,10.262364471909153,20.0,42,2.533333333333333,4.992682649758251,0.6844444444444444,44,200,944,0.5555555555555556,2.333333333333333,4.816496580927726,20.898979485566358,129.0
CC/C=C/CC,108,64,104,3.287693700234704,6.635160893609391,9.878156862896235,3.2428571428571424,4.007819055223289,424,1232,216,380,712,10.123934788966011,15.657142857142855,32,3.3333333333333335,5.723614639131599,1.1944444444444444,36,132,492,0.8194444444444444,2.8333333333333335,5.309401076758503,18.92820323027551,-113.0
Cc1cc(cc(C)c1CC2=NCCN2)C(C)(C)C,1298,432,1240,7.0243286548826696,20.902884547807528,37.485600114192714,6.91933621933622,11.416371132783262,5076,45888,2596,8178,15040,38.53227514493022,105.34083694083704,216,7.133333333333334,16.321592782752127,1.44125,188,952,4940,1.656927437641724,7.852380952380955,17.227621208872982,84.28295709825723,131.0
CC(C)(C)c1cccc(c1)O,672,236,636,4.294296248762403,12.371069405523913,21.68720770279607,4.231646131646132,6.797030095685039,2616,20972,1344,4054,7288,22.319486242057298,57.361566211566206,118,4.358333333333333,9.717995352252334,0.9171527777777779,108,544,2820,0.9758163265306123,4.585714285714286,10.016919283017867,48.59645430712622,45.0
O=C(CC)c1ccccc1,496,192,468,4.465916887148356,11.79367745243773,19.644187170336075,4.374358974358975,6.572566409938979,1928,12980,992,2724,4904,20.371488471142296,46.483760683760686,96,4.561904761904763,9.431949722795277,1.165668934240363,88,400,1876,1.142777777777778,4.7,9.654478692306727,41.77948896570285,18.0
c1ccc(cc1)c2nc(nc(n2)N)N,874,316,850,5.966867326014472,16.90242276098587,29.747290180748784,5.91119991119991,9.372474629356187,3448,27482,1748,5042,9588,30.25799629390792,77.7968142968143,158,6.023809523809525,13.344113074217375,1.2863378684807258,140,664,3200,1.445555555555556,6.533333333333335,13.971914108927058,64.67606712556295,227.0
O=C(OC)C(=O)OC,306,124,272,3.506852518216218,8.686359012743447,13.46165592110959,3.355555555555556,4.808587828445764,1156,6448,612,1622,2664,14.567764278877199,28.93333333333333,62,3.6666666666666665,7.018403843535525,1.1388888888888888,60,272,1296,0.9100000000000001,3.4666666666666672,6.9147520396860624,28.771454625841027,52.0
Cc1ccc2c(c1)nc[nH]2,682,240,662,4.184479433477039,12.209940645112676,21.813595868179405,4.1459318459318455,6.729647355361714,2688,22030,1364,4020,7604,22.189883705215035,59.054972804972806,120,4.223809523809524,9.580983238672253,0.8541156462585037,104,500,2444,1.0355555555555558,4.733333333333334,10.183059726927224,47.73179521556382,115.0
C1CO1,54,36,54,1.9999999999999998,3.9999999999999996,6.0,1.9999999999999998,2.4494897427831783,216,486,108,162,324,6.0,9.0,18,1.9999999999999998,3.464101615137755,0.6666666666666667,18,54,162,0.6666666666666667,1.9999999999999998,3.4641016151377544,10.392304845413262,-111.0
Cc1ccc2ccccc2n1,714,256,694,4.68447943347704,13.434685516504267,23.813595868179405,4.645931845931847,7.436754136548262,2816,22542,1428,4148,7860,24.18988370521503,63.054972804972806,128,4.723809523809526,10.580983238672252,0.9791156462585036,112,532,2572,1.1605555555555556,5.233333333333334,11.183059726927224,51.73179521556382,-2.0
CCc1ccccc1,340,144,328,3.740079005990548,9.575725986796034,15.80387861924605,3.6828282828282832,5.402544386978885,1336,7504,680,1668,3128,16.204116243749795,35.26464646464646,72,3.8000000000000007,7.720706034577969,0.9933333333333334,68,296,1316,0.9622222222222221,3.8666666666666667,7.837982111378999,32.880509480136496,-95.0
CC1=CC=CC=C1C(=O)O,566,204,524,4.184906309078191,11.561280853041422,19.59707246080478,4.098068598068598,6.368265908990478,2180,16468,1132,3396,5864,20.41742788358204,49.008269508269514,102,4.275000000000001,9.147951019239995,0.993541666666667,92,436,2132,1.0211111111111113,4.466666666666667,9.421847543855286,42.742230881131874,108.0
CCCCCCCCCCC1CCCCC1,600,272,592,7.83093275162756,19.339150197132376,31.877081544231203,7.795670995670996,11.116278453977332,2384,12256,1200,2740,5336,32.12429906628928,67.52554112554112,136,7.866666666666668,15.769833763957138,2.0455555555555556,132,552,2340,1.9622222222222225,7.866666666666667,15.837982111379002,64.88050948013647,-2.0
Ic1ccc(OC)cc1,428,172,414,3.962049594484955,10.550198794434268,17.76513833235013,3.8939393939393945,5.891926400593708,1684,10330,856,2186,4136,18.244785002227466,42.12575757575757,86,4.033333333333333,8.428551472267301,1.0094444444444446,80,364,1688,0.9972222222222222,4.166666666666667,8.626836493378834,37.824781390135655,50.0
